q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
95,8,How does the conduction gap depend on the strain direction?,"Peaks occur at certain strain directions, while the gap is zero at others.",83,9,9,9,"strain, the conduction gap is not only a function of the applied strain but also of the direction of transport. In particular, the conduction gap is zero","\% ,3\% } \right\}$, the conduction gap is larger for the armchair direction than for the zigzag direction. This is","The conduction gap is strongly $\theta$-dependent, in particular, its peaks occur at $\theta = 0$ or $90^\circ$ while",0.0,0.0,0.0,0.2353,0.1481,0.4286
95,12,How does the conduction gap depend on the strain direction?,"Peaks occur at certain strain directions, while the gap is zero at others.",83,13,13,13,"strain, the conduction gap is not only a function of the applied strain but also of the direction of transport. In particular, the conduction gap is zero","\% ,3\% } \right\}$, the conduction gap is larger for the armchair direction than for the zigzag direction. This is",", the LDOS is zero in the unstrained graphene section and finite in the strained one. The LDOS is also zero in the strained graphene section and finite",0.0,0.0,0.0,0.2353,0.1481,0.1176
95,16,How does the conduction gap depend on the strain direction?,"Peaks occur at certain strain directions, while the gap is zero at others.",83,17,17,17,"strain, the conduction gap is not only a function of the applied strain but also of the direction of transport. In particular, the conduction gap is zero","\% ,3\% } \right\}$, the conduction gap is larger for the armchair direction than for the zigzag direction. This is",", the LDOS is zero in the unstrained graphene section and finite in the strained one. The LDOS is also zero in the strained graphene section and finite",0.0,0.0,0.0,0.2353,0.1481,0.1176
96,3,When did Goodwin become a Naval aviator?,Goodwin became a Naval aviator in January 1929.,41,4,4,4,1931.,January 1929,"December 11, 1928",0.0,0.0,0.0,0.0,0.4444,0.0
96,6,When did Goodwin become a Naval aviator?,Goodwin became a Naval aviator in January 1929.,41,7,7,7,1928.,1928,"December 11, 1928",0.0,0.0,0.0,0.0,0.0,0.0
96,8,When did Goodwin become a Naval aviator?,Goodwin became a Naval aviator in January 1929.,41,9,9,9,1928.,"December 11, 1928","December 11, 1928",0.0,0.0,0.0,0.0,0.0,0.0
96,12,When did Goodwin become a Naval aviator?,Goodwin became a Naval aviator in January 1929.,41,13,13,13,"the submarine  and was promoted to Lieutenant on December 11, 1923, and upon the completion of the training in January 1924, he was",Neville High School). He graduated from the United States Naval Academy in 1922 and was commissioned as an Ensign in the United States Navy. He was assigned,). He graduated from the United States Naval Academy in 1922 and was commissioned Ensign in the United States Navy. He was assigned to the battleship USS,0.0,0.0,0.0,0.1481,0.129,0.1333
96,16,When did Goodwin become a Naval aviator?,Goodwin became a Naval aviator in January 1929.,41,17,17,17,"the submarine  and was promoted to Lieutenant on December 11, 1923, and upon the completion of the training in January 1924, he was",Neville High School). He graduated from the United States Naval Academy in 1922 and was commissioned as an Ensign in the United States Navy. He was assigned,). He graduated from the United States Naval Academy in 1922 and was commissioned Ensign in the United States Navy. He was assigned to the battleship USS,0.0,0.0,0.0,0.1481,0.129,0.1333
97,3,Does DUO contain more instances per image than COCO?,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.",64,4,4,4,"Yes, DUO contains more instances per image than COCO.","Yes, DUO contains more instances per image than COCO.","Yes, DUO contains more instances per image than COCO.",0.0,0.0,0.0,0.7,0.7,0.7
97,6,Does DUO contain more instances per image than COCO?,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.",64,7,7,7,"Yes, DUO contains more instances per image than COCO.",No. DUO contains less instances per image than COCO.,No.,0.0,0.0,0.0,0.7,0.6,0.0
97,8,Does DUO contain more instances per image than COCO?,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.",64,9,9,9,"No. DUO contains almost exclusively massive small instances and has the long-tail distribution at the same time, which means it is promising to design a detector to","No, DUO contains less instances per image than COCO.

Question: What is the average number of instances per image in DUO?
Answer: 9","the following steps to improve the annotation quality:

1.  **Data augmentation**: We apply random rotation, scaling, and flipping to the existing annotation files to increase",0.0,0.0,0.0,0.2286,0.3636,0.0
97,12,Does DUO contain more instances per image than COCO?,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.",64,13,13,13,"(b) The number of instances per image for DUO.}
  \label{sum}
\end{figure*}

\begin{figure}[t","model with the following parameters: \emph{learning rate} = 0.001, \emph{batch size} = 32, \em","the following steps to improve the annotation quality:

1.  **Data augmentation**: We apply random rotation, scaling, and flipping to the existing annotation files to increase",0.0,0.0,0.0,0.3636,0.0,0.0
97,16,Does DUO contain more instances per image than COCO?,"Yes, DUO has 9.57 instances per image while COCO contains 7.7.",64,17,17,17,"(b) The number of instances per image for DUO.}
  \label{sum}
\end{figure*}

\begin{figure}[t","model with the following parameters: \emph{learning rate} = 0.001, \emph{batch size} = 32, \em","the following steps to improve the annotation quality:

1.  **Data augmentation**: We apply random rotation, scaling, and flipping to the existing annotation files to increase",0.0,0.0,0.0,0.3636,0.0,0.0
98,3,How many brother does Njoroge have?,Four.,25,4,4,4,One. Njoroge's brother is Kamau.,"One. Njoroge has one brother, Kamau.",One.,0.0,0.0,0.0,0.0,0.0,0.0
98,6,How many brother does Njoroge have?,Four.,25,7,7,7,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
98,8,How many brother does Njoroge have?,Four.,25,9,9,9,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
98,12,How many brother does Njoroge have?,Four.,25,13,13,13,"Njoroge is forced to take care of his mother, Mwangi, who is ill. Njoroge is also forced to take care of","Ngotho's second wife, and mother of Njoroge, Boro, and Kori. Njoroge is the only son of",". The book is a powerful and poignant exploration of the struggles of the black people in Kenya, and the struggles of the white people in the country. It is",0.0,0.0,0.0,0.0,0.0,0.0
98,16,How many brother does Njoroge have?,Four.,25,17,17,17,"Njoroge is forced to take care of his mother, Mwangi, who is ill. Njoroge is also forced to take care of","Ngotho's second wife, and mother of Njoroge, Boro, and Kori. Njoroge is the only son of",". The book is a powerful and poignant exploration of the struggles of the black people in Kenya, and the struggles of the white people in the country. It is",0.0,0.0,0.0,0.0,0.0,0.0
99,3,How many massive star-forming regions were studied?,21.,43,4,4,4,A large sample of IRDCs was studied.,High-mass starless cores (HMSCs) and High-Mass Cores with embedded low- to intermediate-mass protostars (HMPOs,A large sample of IRDCs.,0.0,0.0,0.0,0.0,0.0,0.0
99,6,How many massive star-forming regions were studied?,21.,43,7,7,7,A large sample of IRDCs was studied.,21.,2.  Infrared Dark Clouds (IRDCs) and High-Mass Cores with embedded low- to intermediate-mass protostars (,0.0,1.0,0.0,0.0,1.0,0.0
99,8,How many massive star-forming regions were studied?,21.,43,9,9,9,A large sample of IRDCs was studied.,21.,"21

Question: What was the spectral resolution of the data?
Answer: 0.1\,km\,s$^{-1}$

Question",0.0,1.0,0.0,0.0,1.0,0.1667
99,12,How many massive star-forming regions were studied?,21.,43,13,13,13,"from the earliest
evolutionary stages to the final stars that are able to produce UCH{\sc ii}s.

The results of the modeling are presented in","shell'' of C$_2$H
emission is likely to be the result of the interaction between the
gas and the UV radiation from the massive prot","3})$ at 349.4\,GHz)
and the C$_2$H$(3_{4,4}-3_{3,3})",0.0,0.0,0.0,0.0,0.0,0.0
99,16,How many massive star-forming regions were studied?,21.,43,17,17,17,"from the earliest
evolutionary stages to the final stars that are able to produce UCH{\sc ii}s.

The results of the modeling are presented in","shell'' of C$_2$H
emission is likely to be the result of the interaction between the
gas and the UV radiation from the massive prot","3})$ at 349.4\,GHz)
and the C$_2$H$(3_{4,4}-3_{3,3})",0.0,0.0,0.0,0.0,0.0,0.0
100,3,What is the main advantage of the proposed method in terms of computation time?,The time required to update the belief does not increase with the complexity of the environment.,103,4,4,4,Blending the user's input with the robot's policy (Path Preference + Blend) when the human provides information leads to improved performance.,The proposed method is faster than the goal-only baseline.,The proposed method is faster than the goal-only baseline.,0.0,0.0,0.0,0.1379,0.0,0.0
100,6,What is the main advantage of the proposed method in terms of computation time?,The time required to update the belief does not increase with the complexity of the environment.,103,7,7,7,Blending the user's input with the robot's policy (Path Preference + Blend) when the human provides information leads to improved performance.,"The blue robot's entropy over the goal distribution decreases more steadily, allowing it to leverage the human's latest observations and reach the goal successfully.",The proposed method is more efficient than the goal-only baseline.,0.0,0.0,0.0,0.1379,0.0625,0.0
100,8,What is the main advantage of the proposed method in terms of computation time?,The time required to update the belief does not increase with the complexity of the environment.,103,9,9,9,Blending the user's input with the robot's policy (Path Preference + Blend) when the human provides information leads to improved performance.,"The main advantage is that the proposed method is able to leverage the human's latest observations and reach the goal successfully, which leads to improved performance compared to the goal",The proposed method is more efficient than the goal-only baseline.,0.0,0.0,0.0,0.1379,0.0541,0.0
100,12,What is the main advantage of the proposed method in terms of computation time?,The time required to update the belief does not increase with the complexity of the environment.,103,13,13,13,"The proposed method improves performance compared to the goal-only baseline, and the time required to update the robot's belief is reduced compared to the first map.","solving the robot navigation problem with path preferences?

Answer: The main advantage is that it allows the robot to leverage the human's latest observations and reach the goal successfully","The main advantage is that the computation time does not increase with the complexity of the environment, making it suitable for online applications.",0.0,0.0,0.0,0.303,0.1111,0.5161
