q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
85,14,What do Lavinia Greenlaw and Nâzım Hikmet have in common?,poet and novelist,143,15,15,15,"�켓: 탤러크의 사랑 / Nâzım Hikmet, Małgorzata Łabęcka-Koecherowa (","style, he became known as a master of free verse. In addition to being a prolific writer, he also wrote plays, novels, essays, and screenplays",Prize for his work against racial discrimination and for his promotion of peace and understanding between nations. He also received the Order of Merit of the Federal Republic of Germany,0.0,0.0,0.0,0.0,0.0769,0.0645
85,16,What do Lavinia Greenlaw and Nâzım Hikmet have in common?,poet and novelist,143,17,17,17,"�켓: 탤러크의 사랑 / Nâzım Hikmet, Małgorzata Łabęcka-Koecherowa (","style, he became known as a master of free verse. In addition to being a prolific writer, he also wrote plays, novels, essays, and screenplays",Prize for his work against racial discrimination and for his promotion of peace and understanding between nations. He also received the Order of Merit of the Federal Republic of Germany,0.0,0.0,0.0,0.0,0.0769,0.0645
86,3,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,4,4,4,"The American singer, songwriter, record producer, dancer and actress born whose second studio album is Chapter II is Ashanti.
You are an AI assistant. You will","1984
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. Therefore, we","1985

The information provided does not specify when the artist was born, only that their second studio album is titled ""Chapter II"". The birth",0.0,0.0,0.0,0.0,0.0,0.0
86,4,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,5,5,5,"October 1982
The information provided does not specify when the artist was born, only that their second studio album, Chapter II, was released in","1984
To answer this question concisely, we can use only the provided context:

Ashanti, the American singer-songwriter, record","1985

The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. The birth year",0.0,0.0,0.0,0.08,0.0,0.0
86,5,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,6,6,6,"October 1982
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. To answer","1984
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. To answer this","The information provided does not specify when the artist was born. To answer this question accurately, we would need additional details about their birth date.
The answer is:",0.0,0.0,0.0,0.0769,0.0,0.0
86,6,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,7,7,7,"October 1982
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. Therefore,","1984
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. To answer this",1982,0.0,0.0,0.0,0.08,0.0,0.0
86,8,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,9,9,9,1983 Answer: 1983,"1982
The information provided does not specify when the artist was born, only that their second studio album is called Chapter II. However, given",1982,0.0,0.0,0.0,0.0,0.0,0.0
86,10,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,11,11,11,"peaked at number 8 on the Billboard Hot 100. She also collaborated with fellow artists such as T-Pain, Lil Wayne, and Nicki","Switzerland. In September 2003, the album peaked at number four on the US Billboard 200 chart. In November 200",1982,0.0,0.0,0.0,0.0,0.0,0.0
86,12,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,13,13,13,"peaked at number 8 on the Billboard Hot 100. She also collaborated with fellow artists such as T-Pain, Lil Wayne, and Nicki","Switzerland. In September 2003, the album peaked at number four on the US Billboard 200 chart. In November 200",". It also reached the top ten in Canada, Switzerland, and the United Kingdom. Chapter II was eventually certified platinum by the Recording Industry Association of America in August",0.0,0.0,0.0,0.0,0.0,0.0
86,14,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,15,15,15,"peaked at number 8 on the Billboard Hot 100. She also collaborated with fellow artists such as T-Pain, Lil Wayne, and Nicki","Switzerland. In September 2003, the album peaked at number four on the US Billboard 200 chart. In November 200",". It also reached the top ten in Canada, Switzerland, and the United Kingdom. Chapter II was eventually certified platinum by the Recording Industry Association of America in August",0.0,0.0,0.0,0.0,0.0,0.0
86,16,"When was the American singer, songwriter, record producer, dancer and actress born who's second studio album is Chapter II?","October 13, 1980",207,17,17,17,"peaked at number 8 on the Billboard Hot 100. She also collaborated with fellow artists such as T-Pain, Lil Wayne, and Nicki","Switzerland. In September 2003, the album peaked at number four on the US Billboard 200 chart. In November 200",". It also reached the top ten in Canada, Switzerland, and the United Kingdom. Chapter II was eventually certified platinum by the Recording Industry Association of America in August",0.0,0.0,0.0,0.0,0.0,0.0
87,3,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,4,4,4,"William Shakespeare To answer this question, let's follow these steps:

1. Identify the key information we need from the given text.
   - We're looking for","Viola
The answer can be found directly from the given information. The passage states that Rønnaug Alten made her stage debut at Den Nation","Viola
To answer this question, let's follow these steps:

1. Identify the relevant information from the given context.
   - The text mentions that R",0.0,0.0,0.0,0.087,0.0,0.0
87,4,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,5,5,5,"Viola
The answer is ""Viola"". The passage states that Rønnaug Alten made her stage debut at Den Nationale Scene in",Viola is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in,Viola,0.0,0.0,0.0,0.0,0.0,0.0
87,5,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,6,6,6,"Viola
The answer can be found directly in the passage provided. It states that Rønnaug Alten made her stage debut at Den Nationale","Viola
To answer the question about the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at","Viola
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While performing",0.0,0.0,0.0,0.0,0.0,0.0
87,6,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,7,7,7,"debut? To answer this question, let's follow the information provided:

1. We need to find Rønnaug Alten's first name.
2","debut? To answer this question, let's follow the information provided:

1. We need to find the play in which Rønnaug Alten made","Viola
The answer can be found directly from the given text where it states that Rønnaug Alten made her stage debut at Den Nationale",0.0,0.0,0.0,0.0,0.0,0.0
87,8,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,9,9,9,"who studied at the Dramaten Academy in Stockholm, Sweden. He has been working since 1995 as a theatre director in Norway. He has directed",ola is a character in William Shakespeare's comedy Twelfth Night. Viola is a young woman who disguises herself as a man named Cesario and falls in,"Ibsen
1889–1890 Johan Bøgh
1890–1891 Johan Bøgh",0.0,0.0,0.0,0.0,0.0833,0.0
87,10,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,11,11,11,"who studied at the Dramaten Academy in Stockholm, Sweden. He has been working since 1995 as a theatre director in Norway. He has directed",ola is a character in William Shakespeare's comedy Twelfth Night. Viola is a young woman who disguises herself as a man named Cesario and falls in,"Ibsen
1889–1890 Johan Bøgh
1890–1891 Johan Bøgh",0.0,0.0,0.0,0.0,0.0833,0.0
87,12,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,13,13,13,"who studied at the Dramaten Academy in Stockholm, Sweden. He has been working since 1995 as a theatre director in Norway. He has directed",ola is a character in William Shakespeare's comedy Twelfth Night. Viola is a young woman who disguises herself as a man named Cesario and falls in,"Ibsen
1889–1890 Johan Bøgh
1890–1891 Johan Bøgh",0.0,0.0,0.0,0.0,0.0833,0.0
87,14,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,15,15,15,"who studied at the Dramaten Academy in Stockholm, Sweden. He has been working since 1995 as a theatre director in Norway. He has directed",ola is a character in William Shakespeare's comedy Twelfth Night. Viola is a young woman who disguises herself as a man named Cesario and falls in,"Ibsen
1889–1890 Johan Bøgh
1890–1891 Johan Bøgh",0.0,0.0,0.0,0.0,0.0833,0.0
87,16,"What is the first name of the author who wrote the play in which Rønnaug Alten made her stage debut at Den Nationale Scene in 1930 as ""Viola""?",William,49,17,17,17,"who studied at the Dramaten Academy in Stockholm, Sweden. He has been working since 1995 as a theatre director in Norway. He has directed",ola is a character in William Shakespeare's comedy Twelfth Night. Viola is a young woman who disguises herself as a man named Cesario and falls in,"Ibsen
1889–1890 Johan Bøgh
1890–1891 Johan Bøgh",0.0,0.0,0.0,0.0,0.0833,0.0
